FILENAME,URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
7969927.txt,https://www.ekni-nct.ekint.hjrsyv.top/load.php,45,www.ekni-nct.ekint.hjrsyv.top,29,0,top,29.74789916,0.333333333,0.0002752,0.050114947,3,3,0,0,0.0,27,0.6,0,0.0,0,0,0,6,0.133,1,9,54,1,ekni-nctekinthjrsyvloadph,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135164.txt,https://www.momfabulous.com,26,www.momfabulous.com,19,0,com,100.0,1.0,0.5229071,0.060362899,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,3968,46692,1,momfabulous,100.0,100.0,0,1,1,0,0,1,0,21,0,1,1,1,0,0,0,0,1,46,21,13,226,11,240,1
94932.txt,https://www.clarkscondensed.com,30,www.clarkscondensed.com,23,0,com,100.0,1.0,0.5229071,0.064204789,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1824,12755,1,clarksndensed,0.0,0.0,1,1,1,0,0,1,1,5,1,1,1,1,0,0,1,0,1,14,12,24,79,1,98,1
17948.txt,https://www.pcrm.org,19,www.pcrm.org,12,0,org,100.0,1.0,0.0799628,0.064349413,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,3152,36376,1,pcrm,100.0,100.0,1,0,1,0,0,1,0,2,0,1,0,1,0,0,0,1,1,25,2,11,201,0,14,1
8080034.txt,http://www.amazcazzm-co-jp.amazococn.77271.top/,47,www.amazcazzm-co-jp.amazococn.77271.top,39,0,top,28.82539683,0.483870968,0.0002752,0.049597983,3,3,0,0,0.0,25,0.532,5,0.106,0,0,0,6,0.128,0,2,537,0,0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
mw12789.txt,http://www.urlmanage.com,23,www.urlmanage.com,17,0,com,70.24513948,1.0,0.5229071,0.064743608,3,1,0,0,0.0,11,0.478,0,0.0,0,0,0,1,0.043,0,2,32,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66898.txt,https://www.jancisrobinson.com,29,www.jancisrobinson.com,22,0,com,100.0,1.0,0.5229071,0.064713164,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1203,2805,1,jancisrobinson,100.0,100.0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,23,43,38,89,2,10,1
650208.txt,https://www.getofficeplus.com,28,www.getofficeplus.com,21,0,com,100.0,1.0,0.5229071,0.057394323,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,544,2276,1,getofficeplus,100.0,100.0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,20,13,18,45,0,57,1
465159.txt,https://www.electricity-club.co.uk,33,www.electricity-club.co.uk,26,0,uk,100.0,0.631578947,0.028555,0.058743832,2,2,0,0,0.0,18,0.545,0,0.0,0,0,0,3,0.091,1,1137,8949,1,electricity-clbco,0.0,0.0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,22,16,32,118,0,123,1
8033221.txt,https://espaces-paiements-amendes.fr/,36,espaces-paiements-amendes.fr,28,0,fr,47.0531316,0.4,0.0141483,0.063638147,2,0,0,0,0.0,25,0.694,0,0.0,0,0,0,3,0.083,1,2,45,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw51318.txt,http://www.port25.biz,20,www.port25.biz,14,0,biz,80.0,1.0,0.0017975,0.041683686,3,1,0,0,0.0,6,0.3,2,0.1,0,0,0,1,0.05,0,16,50,1,port25,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431035.txt,https://www.necgroup.co.uk,25,www.necgroup.co.uk,18,0,uk,100.0,0.818181818,0.028555,0.061507166,2,2,0,0,0.0,11,0.44,0,0.0,0,0,0,2,0.08,1,1078,451,1,necgropco,0.0,0.0,1,1,1,0,0,1,0,2,0,1,0,1,0,0,0,0,1,31,4,11,76,0,24,1
mw132001.txt,http://www.eblaghy.ga,21,www.eblaghy.ga,14,0,ga,57.30027548,1.0,0.0002256,0.04579617,2,1,0,0,0.0,9,0.429,0,0.0,0,0,0,1,0.048,0,20,208,1,eblaghy,100.0,100.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7999635.txt,https://2ac8e12c-359d-46fb-9331-68160a2ea981.id.repl.co/index1.html,66,2ac8e12c-359d-46fb-9331-68160a2ea981.id.repl.co,47,0,co,22.25222637,0.227272727,0.0059772,0.031447056,2,2,0,0,0.0,26,0.394,23,0.348,0,0,0,9,0.136,1,198,869,1,2ac8e12c-359d-46fb-9331-68160a2ea981idreplindex1htm,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
8116302.txt,https://calm-night-4707.nhvqf59moo9151.workers.dev/,51,calm-night-4707.nhvqf59moo9151.workers.dev,42,0,dev,31.12947658,0.315789474,0.0009613,0.037910321,3,2,0,0,0.0,27,0.529,10,0.196,0,0,0,6,0.118,1,90,394,1,calm-night-4707nhvqf59moo9151workers,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2,0,2,0
mw1343.txt,http://www.servelatmiru.com,26,www.servelatmiru.com,20,0,com,75.27573529,1.0,0.5229071,0.062953804,3,1,0,0,0.0,14,0.538,0,0.0,0,0,0,1,0.038,0,9,43,1,servelatmiru,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522410.txt,https://www.vvaveteran.org,25,www.vvaveteran.org,18,0,org,100.0,1.0,0.0799628,0.059509485,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,268,3449,1,vvaveteran,100.0,100.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,13,1,1,0,0,6,1
125748.txt,https://www.theoldie.co.uk,25,www.theoldie.co.uk,18,0,uk,100.0,0.818181818,0.028555,0.063975945,2,2,0,0,0.0,11,0.44,0,0.0,0,0,0,2,0.08,1,986,1130,1,theoldieco,0.0,0.0,1,1,1,0,0,1,0,2,1,1,1,1,0,0,0,0,1,40,1,9,62,0,55,1
oph12880.txt,https://bafybeif7jzpm4pziptfkanuzktd7boftwheqvw2wtf2md4s37ooplv2dji.ipfs.dweb.link/dsum01.html,94,bafybeif7jzpm4pziptfkanuzktd7boftwheqvw2wtf2md4s37ooplv2dji.ipfs.dweb.link,74,0,link,10.64881297,0.246376812,0.0003306,0.033636911,4,2,0,0,0.0,70,0.745,11,0.117,0,0,0,5,0.053,1,6,2523890,0,0,0.0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
op588.txt,http://143.198.227.120/das.php,29,143.198.227.120,15,1,120,36.42091997,0.363636364,0.0,0.013830956,3,2,0,0,0.0,5,0.172,12,0.414,0,0,0,5,0.172,0,16,76,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237704.txt,https://www.95percentgroup.com,29,www.95percentgroup.com,22,0,com,100.0,1.0,0.5229071,0.054865729,3,1,0,0,0.0,14,0.483,2,0.069,0,0,0,1,0.034,1,988,1889,1,95percentgroup,100.0,100.0,0,0,1,0,0,1,0,3,0,1,1,1,0,0,0,0,1,37,12,7,112,0,31,1
oph03051.txt,https://reverfyboyint.github.io/milan,37,reverfyboyint.github.io,23,0,io,59.36583432,0.7,0.0129268,0.052111836,2,1,0,0,0.0,26,0.703,0,0.0,0,0,0,3,0.081,1,9,50,1,reverfyboyintgithubmilan,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30031.txt,https://www.cnbcindonesia.com,28,www.cnbcindonesia.com,21,0,com,100.0,1.0,0.5229071,0.066809519,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,2007,1942,1,cnbcindonesia,100.0,100.0,1,1,1,0,0,1,0,10,0,1,0,0,0,1,1,0,1,43,30,31,140,3,172,1
8079974.txt,http://www.amazcaom-co-jp.amazzeocn.50227.top/,46,www.amazcaom-co-jp.amazzeocn.50227.top,38,0,top,29.72812654,0.5,0.0002752,0.051744737,3,3,0,0,0.0,24,0.522,5,0.109,0,0,0,6,0.13,0,2,537,0,0,3.333333333,3.333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
81819.txt,https://www.belasartesalacarte.com.br,36,www.belasartesalacarte.com.br,29,0,br,100.0,0.863636364,0.0094423,0.066494902,2,2,0,0,0.0,22,0.611,0,0.0,0,0,0,2,0.056,1,1970,20202,1,elasartesalacartecom,0.0,0.0,0,0,1,0,0,1,0,2,0,1,0,1,1,0,1,0,1,13,6,46,31,3,76,1
450744.txt,https://www.bhkw-infothek.de,27,www.bhkw-infothek.de,20,0,de,100.0,0.692307692,0.0326503,0.040464983,2,1,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,387,9381,1,bhkw-infothek,100.0,100.0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,13,7,10,78,0,78,1
oph02063.txt,https://ggdudu.webwave.dev/,26,ggdudu.webwave.dev,18,0,dev,45.61403509,0.571428571,0.0009613,0.039202216,3,1,0,0,0.0,16,0.615,0,0.0,0,0,0,2,0.077,1,66,3018,1,ggduduwebwave,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0
414948.txt,https://www.ernst.senate.gov,27,www.ernst.senate.gov,20,0,gov,100.0,0.583333333,0.0033282,0.067644493,3,2,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,2432,339,1,ernstsenate,0.0,0.0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,15,3,19,67,0,79,1
8018405.txt,https://cajesullana.top/1674829569/cmacsullanahomebanper/empresarial/login.htm,77,cajesullana.top,15,0,top,16.31529991,1.0,0.0002752,0.051158929,3,0,0,0,0.0,53,0.688,10,0.13,0,0,0,6,0.078,1,2,86,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48277.txt,https://www.marijuanamoment.net,30,www.marijuanamoment.net,23,0,net,100.0,1.0,0.0384199,0.064817072,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1566,9381,1,marijuanamoment,100.0,100.0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,45,12,21,96,1,109,1
mw73397.txt,http://www.savannah.biz,22,www.savannah.biz,16,0,biz,77.88461538,1.0,0.0017975,0.053615624,3,1,0,0,0.0,10,0.455,0,0.0,0,0,0,1,0.045,0,6,217,1,savannah,100.0,100.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7962084.txt,https://attsbchelp.boxmode.io/,29,attsbchelp.boxmode.io,21,0,io,48.03133375,0.611111111,0.0129268,0.058021375,2,1,0,0,0.0,19,0.655,0,0.0,0,0,0,2,0.069,1,53,197,1,attsbchelpboxmode,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,24,0
7714598.txt,https://acnote012.firebaseapp.com/,33,acnote012.firebaseapp.com,25,0,com,72.45233399,0.714285714,0.5229071,0.05706161,3,1,0,0,0.0,20,0.606,3,0.091,0,0,0,2,0.061,1,40,224,1,acnote012firebaseapp,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,2,0
257261.txt,https://www.llamadareal.us,25,www.llamadareal.us,18,0,us,100.0,1.0,0.0045585,0.06084046,2,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,912,687,1,llamadareal,100.0,100.0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,29,18,30,3,1,14,1
oph07050.txt,http://www.whatsappsupport.com.tr/,34,www.whatsappsupport.com.tr,26,0,tr,60.4743083,0.842105263,0.0011882,0.053469345,2,2,0,0,0.0,20,0.588,0,0.0,0,0,0,3,0.088,0,9,50,1,whatsappsupportcom,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412468.txt,https://www.kcom.com,19,www.kcom.com,12,0,com,100.0,1.0,0.5229071,0.071353047,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,936,450,1,km,0.0,0.0,0,0,1,0,0,1,0,2,0,1,1,0,0,0,1,0,1,25,1,7,101,0,22,1
168567.txt,https://www.philipwattsdesign.com,32,www.philipwattsdesign.com,25,0,com,100.0,1.0,0.5229071,0.052680609,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,4593,2948,1,philipwattsdesign,100.0,100.0,0,0,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,60,6,16,180,1,13,1
656154.txt,https://www.mosaictilesandmore.com,33,www.mosaictilesandmore.com,26,0,com,100.0,1.0,0.5229071,0.070195524,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,1907,5072,1,mosaictilesandmore,100.0,100.0,0,0,1,0,0,1,0,19,0,0,1,1,1,1,1,0,1,56,2,21,54,0,9,1
oph13730.txt,http://hxezp-sg.fr/,19,hxezp-sg.fr,11,0,fr,53.71900826,0.75,0.0141483,0.034183389,2,0,0,0,0.0,9,0.474,0,0.0,0,0,0,3,0.158,0,9,50,1,hxezp-sg,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8025019.txt,http://accessoportalebancabper.com/,34,accessoportalebancabper.com,27,0,com,52.89045659,1.0,0.5229071,0.066974996,3,0,0,0,0.0,26,0.765,0,0.0,0,0,0,1,0.029,0,9,110,1,accessoportalebancabper,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
709953.txt,https://www.mathcamp.org,23,www.mathcamp.org,16,0,org,100.0,1.0,0.0799628,0.062764494,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,271,276,1,mathcamp,100.0,100.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,3,5,60,0,3,1
93118.txt,https://www.dgim.de,18,www.dgim.de,11,0,de,100.0,1.0,0.0326503,0.042708712,2,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,3921,11825,1,gim,75.0,75.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,8,6,15,116,3,36,1
426443.txt,https://www.retezat.ro,21,www.retezat.ro,14,0,ro,100.0,1.0,0.001523,0.06247972,2,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,332,453,1,etezat,85.71428571,85.71428571,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,16,3,6,40,0,53,1
mw205602.txt,http://www.cezaevinegonder.com,29,www.cezaevinegonder.com,23,0,com,72.29916898,1.0,0.5229071,0.064992417,3,1,0,0,0.0,17,0.586,0,0.0,0,0,0,1,0.034,0,27,75,1,cezaevinegonder,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
128759.txt,https://www.daughterhood.org,27,www.daughterhood.org,20,0,org,100.0,1.0,0.0799628,0.058968475,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,674,9381,1,daughterhood,100.0,100.0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,16,14,23,39,0,58,1
mw65864.txt,http://www.live.fbcode.co,24,www.live.fbcode.co,18,0,co,68.33333333,0.636363636,0.0059772,0.055627191,2,2,0,0,0.0,11,0.458,0,0.0,0,0,0,2,0.083,0,8,41,1,livefbode,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410452.txt,https://www.eglises.org,22,www.eglises.org,15,0,org,100.0,1.0,0.0799628,0.065467618,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,266,2455,1,eglises,100.0,100.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,5,4,24,0,25,1
778795.txt,https://www.factsjustforkids.com,31,www.factsjustforkids.com,24,0,com,100.0,1.0,0.5229071,0.052636598,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,503,8817,1,factsjustforkids,100.0,100.0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,27,6,8,84,0,46,1
746756.txt,https://www.nashvillecares.org,29,www.nashvillecares.org,22,0,org,100.0,1.0,0.0799628,0.062133193,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,892,9381,1,nashvillecares,100.0,100.0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,38,6,23,78,12,109,1
69559.txt,https://www.opquast.com,22,www.opquast.com,15,0,com,100.0,1.0,0.5229071,0.058679695,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1434,1476,1,opquast,100.0,100.0,1,1,1,0,0,1,0,7,0,1,1,0,0,1,1,0,0,36,4,20,66,0,99,1
